episode_number,episode_title,reference_title,reference_url,reference_type_id
263,O Que E Transumanismo,Human Enhancements for Space Missions.,https://sci-hub.st/10.1007/978-3-030-42036-9,9
263,O Que E Transumanismo,Asimov predicted the Internet of today 20 years ago,https://www.youtube.com/watch?v=VGsPF8HlYqs&ab_channel=HasufelyArod,1
263,O Que E Transumanismo,Preferences for Enhancement Pharmaceuticals: The Reluctance to Enhance Fundamental Traits,https://academic.oup.com.sci-hub.st/jcr/article-abstract/35/3/495/1856272,9
263,O Que E Transumanismo,"Neuroculture, active aging and the ‘older brain’: problems, promises, and prospects",https://onlinelibrary.wiley.com/doi/full/10.1111/j.1467-9566.2011.01364.x,9
263,O Que E Transumanismo,Transhumanism,https://foreignpolicy.com/2009/10/23/transhumanism,9
263,O Que E Transumanismo,CRISPR-Cas9 (“Mr. Sandman” Parody) | A Capella Science,https://www.youtube.com/watch?v=k99bMtg4zRk,1
263,O Que E Transumanismo,Colonial crimes | DW Documentary,https://www.youtube.com/watch?v=_WFTSM8JppE&ab_channel=DWDocumentary,1
263,O Que E Transumanismo,Human enhancement and the future of work,https://acmedsci.ac.uk/viewFile/publicationDownloads/135228646747.pdf,9
263,O Que E Transumanismo,Epistemic Possibility and the Necessity of Origin,https://onlinelibrary.wiley.com/doi/full/10.1111/meta.12455,9
264,Por Que E Importante Conhecer Nosso Colesterol,"Genetics, Dyslipidemia, and Cardiovascular Disease: New Insights",https://link.springer.com.sci-hub.st/article/10.1007/s11886-019-1161-5,2
264,Por Que E Importante Conhecer Nosso Colesterol,"When somebody loses weight, where does the fat go?",https://www.bmj.com/content/349/bmj.g7257,9
264,Por Que E Importante Conhecer Nosso Colesterol,Genetics Insights in the Relationship Between Type 2 Diabetes and Coronary Heart Disease,https://www.ahajournals.org.sci-hub.st/doi/full/10.1161/CIRCRESAHA.119.316065,9
264,Por Que E Importante Conhecer Nosso Colesterol,"Genetics of LDL subclass phenotypes in women twins. Concordance, heritability, and commingling analysis",https://www.ahajournals.org/doi/pdf/10.1161/01.ATV.13.5.687,9
264,Por Que E Importante Conhecer Nosso Colesterol,Oxygen Required for Metabolism:,http://hyperphysics.phy-astr.gsu.edu/hbase/Biology/metab.html,6
264,Por Que E Importante Conhecer Nosso Colesterol,"Atherosclerosis, Inflammation, and Genetics – And you Thought it Was Just LDL-cholesterol",https://www.scielo.br/scielo.php?pid=S0066-782X2020000200273&script=sci_arttext,9
264,Por Que E Importante Conhecer Nosso Colesterol,ASCVD Risk Estimator Plus,http://tools.acc.org/ASCVD-Risk-Estimator-Plus/#!/calculate/estimate,9
265,Como Funcionam Os Testes De Vacinas,Will covid-19 vaccines save lives? Current trials aren’t designed to tell us,https://www.bmj.com/content/371/bmj.m4037,9
265,Como Funcionam Os Testes De Vacinas,What Happens When COVID-19 Collides With Flu Season?,https://jamanetwork.com/journals/jama/fullarticle/2769835,9
265,Como Funcionam Os Testes De Vacinas,"PFIZER-BIONTECH COVID-19 VACCINE (BNT162, PF-07302048)VACCINES AND RELATED BIOLOGICAL PRODUCTS ADVISORY COMMITTEE",https://www.fda.gov/media/144246/download,7
265,Como Funcionam Os Testes De Vacinas,Vacinas podem causar depressão grave induzindo ao suicídio?,https://www.e-farsas.com/vacinas-podem-podem-causar-depressao-grave-induzindo-ao-suicidio.html,9
265,Como Funcionam Os Testes De Vacinas,Safety and Efficacy of the BNT162b2 mRNA Covid-19 Vaccine,https://www.nejm.org/doi/full/10.1056/NEJMoa2034577?query=featured_home,9
265,Como Funcionam Os Testes De Vacinas,Vaccine Development – 101,https://www.fda.gov/vaccines-blood-biologics/development-approval-process-cber/vaccine-development-101,7
265,Como Funcionam Os Testes De Vacinas,Curso Delineando a Pesquisa Clínica/Diseño de investigaciones clínicasEm portugues:,https://www.youtube.com/watch?v=QGHnFHV384A&list=PLZjaOxYREinuLmRYwjC8574Rne6BE57Sa&ab_channel=Cient%C3%ADstica%26PodcastNaruhodo,1
265,Como Funcionam Os Testes De Vacinas,An mRNA Vaccine against SARS-CoV-2 — Preliminary Report,https://www.nejm.org/doi/10.1056/NEJMoa2022483,9
265,Como Funcionam Os Testes De Vacinas,Safety and Immunogenicity of Two RNA-Based Covid-19 Vaccine Candidates,https://www.nejm.org/doi/10.1056/NEJMoa2027906,9
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,Electrical stimulation of the brain and the development of cortical visual prostheses: An historical perspective,https://www.sciencedirect.com/science/article/pii/S0006899315006897?via%3Dihub,2
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,Phosphenes art,https://www.deviantart.com/akarith/art/Phosphene-700410995,9
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,"Magnetically induced phosphenes in sighted, blind and blindsighted observers","https://journals.lww.com.sci-hub.st/neuroreport/Abstract/2000/09280/Magnetically_induced_phosphenes_in_sighted,_blind.44.aspx",9
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,Precise oculocentric mapping of TMS-evoked phosphenes,https://www.biorxiv.org/content/10.1101/2020.11.27.401828v1.abstract,9
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,The sensations produced by electrical stimulation of the visual cortex,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1351724,2
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,On the history of deformation phosphenes and the idea of internal light generated in the eye for the purpose of vision,https://link.springer.com/article/10.1007%2FBF00165665,2
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,Brain Encoding and Decoding in fMRI with Bidirectional Deep Generative Models,https://www.sciencedirect.com/science/article/pii/S2095809917305647,2
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,Towards neural co-processors for the brain: combining decoding and encoding in brain–computer interfaces,https://www.sciencedirect.com/science/article/abs/pii/S0959438818301843,2
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,The Signs of All Times,https://www.journals.uchicago.edu.sci-hub.st/doi/pdf/10.1086/203629,6
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,Subjective Characteristics of TMS-Induced Phosphenes Originating in Human V1 and V2,https://academic.oup.com/cercor/article/24/10/2751/309195,9
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,Phosphenes Induced by Magnetic Stimulation Over the Occipital Brain: Description and Probable Site of Stimulation,https://journals.lww.com.sci-hub.st/optvissci/Abstract/1994/05000/Phosphenes_Induced_by_Magnetic_Stimulation_Over.1.aspx,9
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,Adversarial Examples that Fool both Computer Vision and Time-Limited Humans,https://arxiv.org/abs/1802.08195,9
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,"Newton’s notes on optics, precious stones, colours, temperatures, salts, medical matters, alchemy and other subjects",http://cudl.lib.cam.ac.uk/view/MS-ADD-03975/21,9
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,"Shamanism, Phosphenes, and Early Art: An Alternative Synthesis",https://www.researchgate.net/publication/249179284_Shamanism_Phosphenes_and_Early_Art_An_Alternative_Synthesis,9
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,Purkynĕ’s description of pressure phosphenes and modern neurophysiological studies on the generation of phosphenes by eyeball deformation,https://pubmed.ncbi.nlm.nih.gov/2531426,2
266,Por Que Vemos Luzes Quando Fechamos Os Olhos,BrainNet: A Multi-Person Brain-to-Brain Interface for Direct Collaboration Between Brains,https://www.nature.com/articles/s41598-019-41895-7,9
267,O Que E Dissonancia Cognitiva,An Introduction to Cognitive Dissonance Theory and an Overview of Current Perspectives on the Theory,https://www.apa.org/pubs/books/Cognitive-Dissonance-Intro-Sample.pdf,9
267,O Que E Dissonancia Cognitiva,The Power of the Like in Adolescence: Effects of Peer Influence on Neural and Behavioral Responses to Social Media,https://journals.sagepub.com.sci-hub.st/doi/abs/10.1177/0956797616645673,9
267,O Que E Dissonancia Cognitiva,Dissonance and decision-making mistakes in the age of risk,https://www.tandfonline.com.sci-hub.st/doi/abs/10.1080/13501763.2015.1127276,9
267,O Que E Dissonancia Cognitiva,Malleability of implicit associations across development,https://www2.psych.ubc.ca/~abaron/downloads/GonzalezDunlopBaron_DevSci2016.pdf,9
267,O Que E Dissonancia Cognitiva,Strategies and motives for resistance to persuasion: an integrative framework,https://www.frontiersin.org/articles/10.3389/fpsyg.2015.01201/full,9
267,O Que E Dissonancia Cognitiva,Leon Festinger:,https://ww25.journals.sagepub.com.sci-hub.st/doi/abs/10.1111/j.1745-6924.2006.t01-3-.x?journalCode=ppsa&subid1=20210115-0854-4273-b822-5a1c25ec9be9,9
267,O Que E Dissonancia Cognitiva,The Debunking Handbook:,https://www.climatechangecommunication.org/wp-content/uploads/2020/10/DebunkingHandbook2020.pdf,9
267,O Que E Dissonancia Cognitiva,Smartphones and Cognition: A Review of Research Exploring the Links between Mobile Technology Habits and Cognitive Functioning,https://www.frontiersin.org/articles/10.3389/fpsyg.2017.00605/full,9
267,O Que E Dissonancia Cognitiva,How many likes did I get?: Purpose moderates links between positive social media feedback and self-esteem.,https://www.sciencedirect.com.sci-hub.st/science/article/abs/pii/S0022103116303377,2
267,O Que E Dissonancia Cognitiva,False memories for dissonance inducing events,https://www.tandfonline.com/doi/abs/10.1080/09658211.2014.881501,9
267,O Que E Dissonancia Cognitiva,Cognitive Dissonance: Its Use in Science,https://science.sciencemag.org.sci-hub.st/content/145/3633/680,9
267,O Que E Dissonancia Cognitiva,Social Manipulation of Preference in the Human Brain,https://www.sciencedirect.com/science/article/pii/S0896627313002705,2
267,O Que E Dissonancia Cognitiva,The social brain and reward: social information processing in the human striatum,https://onlinelibrary.wiley.com/doi/abs/10.1002/wcs.1266,9
267,O Que E Dissonancia Cognitiva,When Prophecy Fails: A Social and Psychological Study of a Modern Group That Predicted the Destruction of the World,https://psycnet.apa.org/record/1965-01410-000,9
267,O Que E Dissonancia Cognitiva,COGNITIVE CONSEQUENCES OF FORCED COMPLIANCE,http://psychclassics.yorku.ca/Festinger,9
267,O Que E Dissonancia Cognitiva,Posterior Medial Frontal Cortex Activity Predicts Post-Error Adaptations in Task-Related Visual and Motor Areas,https://www.jneurosci.org/content/31/5/1780,9
268,O Que E Dissonancia Cognitiva Parte 2 De 2,Smartphones and Cognition: A Review of Research Exploring the Links between Mobile Technology Habits and Cognitive Functioning,https://www.frontiersin.org/articles/10.3389/fpsyg.2017.00605/full,9
268,O Que E Dissonancia Cognitiva Parte 2 De 2,How many likes did I get?: Purpose moderates links between positive social media feedback and self-esteem.,https://www.sciencedirect.com.sci-hub.st/science/article/abs/pii/S0022103116303377,2
268,O Que E Dissonancia Cognitiva Parte 2 De 2,COGNITIVE CONSEQUENCES OF FORCED COMPLIANCE,http://psychclassics.yorku.ca/Festinger,9
268,O Que E Dissonancia Cognitiva Parte 2 De 2,An Introduction to Cognitive Dissonance Theory and an Overview of Current Perspectives on the Theory,https://www.apa.org/pubs/books/Cognitive-Dissonance-Intro-Sample.pdf,9
268,O Que E Dissonancia Cognitiva Parte 2 De 2,The Power of the Like in Adolescence: Effects of Peer Influence on Neural and Behavioral Responses to Social Media,https://journals.sagepub.com.sci-hub.st/doi/abs/10.1177/0956797616645673,9
268,O Que E Dissonancia Cognitiva Parte 2 De 2,Social Manipulation of Preference in the Human Brain,https://www.sciencedirect.com/science/article/pii/S0896627313002705,2
268,O Que E Dissonancia Cognitiva Parte 2 De 2,Dissonance and decision-making mistakes in the age of risk,https://www.tandfonline.com.sci-hub.st/doi/abs/10.1080/13501763.2015.1127276,9
268,O Que E Dissonancia Cognitiva Parte 2 De 2,When Prophecy Fails: A Social and Psychological Study of a Modern Group That Predicted the Destruction of the World,https://psycnet.apa.org/record/1965-01410-000,9
268,O Que E Dissonancia Cognitiva Parte 2 De 2,The Debunking Handbook:,https://www.climatechangecommunication.org/wp-content/uploads/2020/10/DebunkingHandbook2020.pdf,9
268,O Que E Dissonancia Cognitiva Parte 2 De 2,False memories for dissonance inducing events,https://www.tandfonline.com/doi/abs/10.1080/09658211.2014.881501,9
268,O Que E Dissonancia Cognitiva Parte 2 De 2,The social brain and reward: social information processing in the human striatum,https://onlinelibrary.wiley.com/doi/abs/10.1002/wcs.1266,9
268,O Que E Dissonancia Cognitiva Parte 2 De 2,Posterior Medial Frontal Cortex Activity Predicts Post-Error Adaptations in Task-Related Visual and Motor Areas,https://www.jneurosci.org/content/31/5/1780,9
268,O Que E Dissonancia Cognitiva Parte 2 De 2,Cognitive Dissonance: Its Use in Science,https://science.sciencemag.org.sci-hub.st/content/145/3633/680,9
268,O Que E Dissonancia Cognitiva Parte 2 De 2,Leon Festinger:,https://ww25.journals.sagepub.com.sci-hub.st/doi/abs/10.1111/j.1745-6924.2006.t01-3-.x?journalCode=ppsa&subid1=20210115-0854-4273-b822-5a1c25ec9be9,9
268,O Que E Dissonancia Cognitiva Parte 2 De 2,Strategies and motives for resistance to persuasion: an integrative framework,https://www.frontiersin.org/articles/10.3389/fpsyg.2015.01201/full,9
268,O Que E Dissonancia Cognitiva Parte 2 De 2,Malleability of implicit associations across development,https://www2.psych.ubc.ca/~abaron/downloads/GonzalezDunlopBaron_DevSci2016.pdf,9
269,Por Que Existe A Escuridao Da Noite,The real reason the night sky is dark,https://cutt.ly/8j5qy5o,9
269,Por Que Existe A Escuridao Da Noite,"The Dark Night Sky Riddle, “Olbers’s Paradox”",https://cutt.ly/ij5qhER,9
269,Por Que Existe A Escuridao Da Noite,Change and Transformation: Voyaging with Poe and Alexander von Humboldt,https://onlinelibrary.wiley.com.sci-hub.st/doi/full/10.1111/j.1754-6095.2011.00038.x,9
269,Por Que Existe A Escuridao Da Noite,Google Sky,https://www.google.com/sky,9
270,O Que E E Como Se Da A Sinestesia,Neural Basis of Individual Differences in Synesthetic Experiences,https://www.jneurosci.org/content/30/18/6205,9
270,O Que E E Como Se Da A Sinestesia,Synesthesia: the current state of the field,https://www.sciencedirect.com.sci-hub.st/science/article/pii/B9780128124925000139,2
270,O Que E E Como Se Da A Sinestesia,"A case of co-occuring synesthesia, autism, prodigious talent and strong structural brain connectivity",https://bmcpsychiatry.biomedcentral.com/articles/10.1186/s12888-020-02722-w,9
270,O Que E E Como Se Da A Sinestesia,When “Bouba” equals “Kiki”: Cultural commonalities and cultural differences in sound-shape correspondences,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4882484,2
270,O Que E E Como Se Da A Sinestesia,Reduced perceptual narrowing in synesthesia,https://www.pnas.org/content/117/18/10089.short,9
270,O Que E E Como Se Da A Sinestesia,Is a High Tone Pointy? Speakers of Different Languages Match Mandarin Chinese Tones to Visual Shapes Differently,https://www.frontiersin.org/articles/10.3389/fpsyg.2017.02139/full,9
270,O Que E E Como Se Da A Sinestesia,Perceptual processing links autism and synesthesia: a twin study,https://psyarxiv.com/b2mvg,9
270,O Que E E Como Se Da A Sinestesia,"Chapter 1 – Bouba-Kiki: Cross-domain resonance and the origins of synesthesia, metaphor, and words in the human mind",https://www.sciencedirect.com/science/article/pii/B9780128124925000012,2
270,O Que E E Como Se Da A Sinestesia,"Assessing sound symbolism: Investigating phonetic forms, visual shapes and letter fonts in an implicit bouba-kiki experimental paradigm",https://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0208874,9
270,O Que E E Como Se Da A Sinestesia,The neuroanatomy of grapheme-color synesthesia,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1460-9568.2009.06673.x,9
270,O Que E E Como Se Da A Sinestesia,Editorial: Perception–Cognition Interface and Cross-Modal Experiences: Insights into Unified Consciousness,https://www.frontiersin.org/articles/10.3389/fpsyg.2016.01593/full,9
270,O Que E E Como Se Da A Sinestesia,A longitudinal study of grapheme-color synesthesia in childhood: 6/7 years to 10/11 years,https://www.frontiersin.org/articles/10.3389/fnhum.2013.00603/full,9
