Episode,Reference_1,Reference_2,Reference_3,Reference_4,Reference_5,Reference_6,Reference_7,Reference_8,Reference_9,Reference_10,Reference_11,Reference_12,Reference_13,Reference_14,Reference_15,Reference_16
https://www.b9.com.br/shows/naruhodo/naruhodo-112-por-que-as-pessoas-tem-medo-de-aviao/,Podcasts das #Minas: Chá com Rapadurahttps://chacomrapadura.com/,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-111-desafio-naruhodo-como-voce-resolveria-o-enigma-da-padaria/,"Naruhodo #26 – Meditação faz bem pra saúde, segundo a ciência?https://www.b9.com.br/67746/naruhodo-26-meditacao-faz-bem-pra-saude-segundo-ciencia/","Manual Prático Mindfulness: Curiosidade e Aceitação, de Marcelo Demarzo e Javier García Campayohttps://goo.gl/FkYZWd",Centro Paulista de Mindfulnesshttps://www.spmindfulness.com.br/,Centro Brasileiro de Pesquisa e Formação em Mindfulnesshttp://www.mbrpbrasil.com.br/,Matéria sobre o artigo “Mind the Hype: A Critical Evaluation and Prescriptive Agenda for Research on Mindfulness and Meditation”http://neurosciencenews.com/rigor-less-hype-mindfulness-meditation/,Naruhodo #101 – Plantas são inteligentes?https://www.b9.com.br/80034/naruhodo-101-plantas-sao-inteligentes/,Naruhodo #104 – Animais não-humanos cometem suicídio?https://www.b9.com.br/80751/naruhodo-104-animais-nao-humanos-cometem-suicidio/,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-110-por-que-a-volta-parece-mais-rapida-que-a-ida/,Podcasts das #Minas: As Mathildashttp://cinemacao.com/category/as-mathildas/,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-109-o-cerebro-humano-e-um-computador/,Podcasts das #Minas: Ponto G – Ira Crofthttp://www.mundofreak.com.br/categoria/podcast/ponto-g/,Can a robot pass a university entrance exam? – Noriko Araihttps://www.ted.com/talks/noriko_arai_can_a_robot_pass_a_university_entrance_exam/up-next,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-108-bebida-alcoolica-ajuda-a-falar-melhor-uma-lingua-estrangeira/,Paper: Dutch courage? Effects of acute alcohol consumption on self-ratings and observer ratings of foreign language skillshttp://journals.sagepub.com/doi/abs/10.1177/0269881117735687,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=1#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=26#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=24#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=25#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=28#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=29#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=30#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=35#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-107-hipnose-funciona-parte-2-de-2/,Naruhodo #106 – Hipnose funciona? – Parte 1 de 2https://www.b9.com.br/81140/naruhodo-106-hipnose-funciona-parte-1-de-2/,Podcasts das #Minas: Baseado em Fatos Surreais – Marcela Ponce de Leonhttp://www.bfsurreais.com.br/,Derren Brown – The Assassinhttps://www.youtube.com/watch?v=wipVDW3Vc4A,Artigo: Mesmerizing Memories: Brain Substrates of Episodic Memory Suppression in Posthypnotic Amnesiahttp://www.sciencedirect.com/science/article/pii/S0896627307009828,Artigo: Marketing actions can modulate neural representations of experienced pleasantnesshttp://www.pnas.org/content/105/3/1050.full,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-34-replay-qual-a-origem-da-black-friday/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-106-hipnose-funciona-parte-1-de-2/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-105-por-que-criamos-bolhas-no-corpo/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-104-animais-nao-humanos-cometem-suicidio/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-103-testes-de-personalidade-funcionam/,Vídeo da Vox – Why the Myers-Briggs test is totally meaningless,==>https://www.youtube.com/watch?v=Q5pggDCnt5M,"Naruhodo #51 – Astrologia, horóscopo e mapa astral têm algo de científico?",==>https://www.b9.com.br/70398/naruhodo-51-astrologia-horoscopo-e-mapa-astral-tem-algo-de-cientifico/,Naruhodo #90 – O que é inteligência?,==>https://www.b9.com.br/76934/naruhodo-90-o-que-e-inteligencia/,Naruhodo #94 – O que é o Teorema de Bayes? (E o que horóscopo tem a ver com isso?),==>https://www.b9.com.br/78405/naruhodo-94-o-que-e-o-teorema-de-bayes-e-o-que-horoscopo-tem-a-ver-com-isso/,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-102-o-que-acontece-com-uma-formiga-que-se-perde-de-seu-formigueiro/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-101-plantas-sao-inteligentes/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-100-a-biologia-pode-explicar-a-sua-posicao-politica/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-99-comer-carne-altera-o-nosso-humor/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-98-por-que-precisamos-falar-sobre-suicidio/,CVV – Centro de Valorização da Vida,===>https://www.cvv.org.br/,Naruhodo #94 – O que é o Teorema de Bayes? (E o que horóscopo tem a ver com isso?),===>https://www.b9.com.br/78405/naruhodo-94-o-que-e-o-teorema-de-bayes-e-o-que-horoscopo-tem-a-ver-com-isso/,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-97-alunos-que-se-sentam-no-fundao-aprendem-menos/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-96-desafio-naruhodo-quem-esta-mentindo/,QuatroDe15 – Episódio sobre Lactato==>http://quatrode15.com.br/podcast-32-lactato-ou-acido-latico/,Dicas para Mindfulness==>https://www.psychologytoday.com/blog/what-matters-most/201509/how-practice-mindfulness-5-tips-no-one-has-told-you,Sobre o “Pênis Fantasma”==>https://www.newscientist.com/blogs/shortsharpscience/2008/10/removing-the-phantom-penis.html,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-95-pessoas-bonitas-sao-privilegiadas/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=1#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=27#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=25#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=26#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=29#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=30#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=31#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=35#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-94-o-que-e-o-teorema-de-bayes-e-o-que-horoscopo-tem-a-ver-com-isso/,"Naruhodo #51 – Astrologia, horóscopo e mapa astral têm algo de científico?",===>https://www.b9.com.br/70398/naruhodo-51-astrologia-horoscopo-e-mapa-astral-tem-algo-de-cientifico/,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-93-ejacular-com-frequencia-reduz-o-risco-de-cancer-na-prostata/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-92-como-funciona-a-quimica-entre-duas-pessoas/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-91-especial-rapidinhas-do-naruhodo-volume-05/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-90-o-que-e-inteligencia/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-89-e-possivel-mudar-a-forma-do-arroz-com-o-poder-das-palavras/,Naruhodo #20 – Homeopatia funciona?,==>https://www.b9.com.br/67514/naruhodo-20-homeopatia-funciona-segundo-ciencia/,Dragões de Garagem #109 – Desafios nas Ciências Sociais,==>http://dragoesdegaragem.com/podcast/dragoes-de-garagem/humanas/dragoes-de-garagem-109-desafios-nas-ciencias-sociais/,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-88-estamos-proximos-de-uma-cura-para-a-aids/,Selling condoms in the Congo,==>https://www.ted.com/talks/amy_lockwood_selling_condoms_in_the_congo,Profilaxia Pré-Exposição,==>http://prepbrasil.com.br/,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-87-desafio-naruhodo-qual-resposta-para-o-enigma-do-bar/,Sobre o episódio #65 – Existe um microscópio que consegue ver átomos?,==> Email do Filipe Menezes:https://goo.gl/xuAaa5,==> Vídeo mencionado:https://www.youtube.com/watch?v=oSCX78-8-q0,Sobre o episódio #64 – Salário maior significa mais felicidade?,==> Palestra do Mateus Lana no TEDxMauá:https://www.youtube.com/watch?v=TlwsY5vJ9Oo,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-86-julgamos-homens-com-barba-de-um-jeito-diferente/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-85-por-que-e-tao-dificil-parar-de-fumar/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-84-o-que-leva-uma-pessoa-ser-transgenero/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-83-o-que-sao-sonhos/,"Naruhodo #14 – Sonhamos todas as noites, até quando não nos lembramos?",Naruhodo #47 – Por que sonhamos que estamos caindo?,Naruhodo #67 – Como funciona o cérebro quando conversamos com nós mesmos?,Naruhodo #78 – Como funciona a memória?,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-82-musica-do-ed-sheeran-ajuda-vender-batata-frita/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-81-por-que-ficamos-com-cabelos-brancos/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=1#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=28#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=26#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=27#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=30#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=31#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=32#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=35#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-80-desafio-naruhodo-qual-pergunta-do-professor-smithsonian/,Sobre o episódio #76 – Psicanálise é ciência?,==> Comentário do Jerônimo Gregolini Pucci:goo.gl/gPvxND,==> Resposta do Altay:goo.gl/O2wgCU,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-79-especial-rapidinhas-do-naruhodo-volume-04/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-78-como-funciona-memoria/,==> Nature – Vídeo:Reading Minds,==> Jack Gallant – Vídeo:Vision Reconstruction,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-77-segurar-espirro-pode-matar/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-76-psicanalise-e-ciencia/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-75-cada-pessoa-tem-um-cheiro-diferente/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-74-por-que-algumas-musicas-nos-arrepiam/,==> A música que arrepia o Altay:Mendelssohn: 4. Sinfonie (»Italienische«) ∙ hr-Sinfonieorchester ∙ Paavo Järvi,==> A música que arrepia o Ken:W. A. Mozart – Serenade For Winds; K 361; 3rd Movement,"==> Este episódio é um complemento do episódio #57 (Por que a gente se arrepia) — se ainda não ouviu,clique aqui!",,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-73-por-que-pessoas-contam-com-os-dedos/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-72-por-que-coisas-fofas-dao-vontade-de-apertar/,Vídeo da campanha “Dumb Ways to Die”,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-71-especial-rapidinhas-naruhodo-volume-03/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-70-existe-amor-primeira-vista/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-69-desafio-naruhodo-como-resolver-o-problema-sr-deoclides/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-68-arroz-cozido-pode-trazer-riscos-saude/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-67-como-funciona-o-cerebro-quando-conversamos-com-nos-mesmos/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=1#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=29#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=27#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=28#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=31#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=32#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=33#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=35#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-66-um-ano-de-cachorro-equivale-sete-anos-humanos/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-65-existe-um-microscopio-que-consegue-ver-atomos/,==>Matéria 1 com imagens de átomos(em inglês),==>Matéria 2 com imagens de átomos(em inglês),==>Matéria 3 com imagens de átomos(em inglês),,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-64-salario-maior-significa-mais-felicidade/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-63-frequencia-cardiaca-da-mae-influencia-o-sexo-bebe/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-62-existem-doencas-psicossomaticas/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-61-pessoas-ricas-prestam-menos-atencao-pobreza/,Matéria da Quartz,==>https://qz.com/816188/science-shows-the-richer-you-get-the-less-you-pay-attention-to-other-people/,TED Talk: Do que é feita uma vida boa?,==>https://www.ted.com/talks/robert_waldinger_what_makes_a_good_life_lessons_from_the_longest_study_on_happiness?language=pt-br,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-60-desafio-naruhodo-voce-sabe-resolver-o-desafio-dos-precos-quebrados/,Artigos sobre Horóscopo,==>http://www.sciencedirect.com.sci-hub.bz/science/article/pii/0191886996001122,==>http://www.sciencedirect.com.sci-hub.bz/science/article/pii/0191886994902437,Podcast Mundo Freak – Episódio: Astrologia,==>http://www.mundofreak.com.br/2016/12/22/mundo-freak-confidencial-133-sim-e-um-podcast-sobre-astrologia/,Pesquisa Naruhodo! – Quais os signos do Ken e do Altay?,==>https://goo.gl/forms/2DDVMvfFg929fhsW2,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-59-roupa-com-protecao-solar-funciona/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-58-por-que-os-horarios-dos-remedios-devem-ser-respeitados/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-57-por-que-gente-se-arrepia/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-56-especial-rapidinhas-do-naruhodo-volume-02/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-55-batata-frita-e-mais-benefica-que-batata-cozida/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-54-como-funciona-o-efeito-placebo/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-53-desafio-naruhodo-o-que-aconteceu-na-balada-dos-coqueiros/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=1#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=30#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=28#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=29#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=32#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=33#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=34#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=35#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-52-no-bar-fazer-xixi-uma-primeira-vez-aumenta-vontade-de-urinar-mais-vezes/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-51-astrologia-horoscopo-e-mapa-astral-tem-algo-de-cientifico/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-50-frio-e-gelado-tem-alguma-relacao-com-gripe-e-resfriado/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-49-o-que-causa-o-vicio/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-48-fazer-pose-da-mulher-maravilha-aumenta-auto-confianca/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-47-por-que-sonhamos-que-estamos-caindo/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-46-voce-consegue-resolver-o-caso-da-morte-na-tempestade/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-45-e-possivel-um-motor-produzir-movimento-do-nada/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-44-o-que-e-e-como-funciona-o-efeito-mandela/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-43-especial-rapidinhas-do-naruhodo-volume-01/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-42-cirandas-infantis-giram-sempre-na-mesma-direcao/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-41-bocejos-tosses-e-espirros-sao-contagiosos/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-40-como-voce-resolveria-o-enigma-do-rei/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-39-ignorancia-e-uma-bencao/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=1#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=31#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=29#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=30#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=33#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=34#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=35#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-38-beber-agua-em-copo-pequeno-mata-sede-mais-rapido/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-37-afinal-ovo-faz-bem-ou-mal/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-36-mal-de-alzheimer-e-envelhecimento-do-cerebro-sao-mesma-coisa/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-35-pessoas-absorvem-energia-umas-das-outras/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-34-qual-origem-da-black-friday/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-33-por-que-algumas-pessoas-veem-tinta-e-outras-veem-oleo/,– GIF animado da foto das pernas:clique aqui e veja,– Cubo de Necker:clique aqui e veja,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-32-por-que-precisamos-falar-urgentemente-sobre-chikungunya/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-31-misturar-bebidas-alcoolicas-piora-ressaca/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-30-por-que-homens-ficam-carecas-e-mulheres-nao/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-29-o-que-e-e-como-acontece-o-deja-vu/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-28-qual-diferenca-entre-eficiencia-eficacia-e-efetividade/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-27-bebedores-de-gin-tonica-sao-mais-propensos-psicopatias/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-26-meditacao-faz-bem-pra-saude-segundo-ciencia/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-25-como-voce-resolveria-o-caso-dos-23-prisioneiros/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=1#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=32#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=30#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=31#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=34#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=35#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-24-pessoas-preguicosas-sao-mais-inteligentes/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-23-mulheres-e-homens-tem-cerebros-diferentes/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-22-evolucao-pode-vir-despuxar-os-olhos-dos-orientais/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-21-comer-placenta-faz-bem/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-20-homeopatia-funciona-segundo-ciencia/,>>Vídeo do Nerdologia 118 sobre homeopatia,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-19-como-voce-resolveria-o-misterio-da-cobertura/,> Dica de podcast:Zing!> Dica do Altay: filmeO Homem Que Viu O Infinito> Dica do Ken: livro (e site)Spurious Correlations,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-18-e-possivel-adestrar-galinhas/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-17-matematica-pode-ajudar-ganhar-na-mega-sena/,>>Sobre a distribuição hipergeométrica na Wikipedia,>>Calculadora de distribuição hipergeométrica,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-16-o-que-e-e-qual-o-impacto-do-movimento-maker/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-15-genes-sao-ativados-num-corpo-depois-de-morto/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-14-sonhamos-todas-as-noites-ate-quando-nao-nos-lembramos/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-13-como-voce-resolveria-este-enigma-policial/,>> Artigo mostrando que o crescimento capilar se deve a fatores intrinsecos e não sofre efeito direto de variáveis extrinsecas ao organismo:https://www.jstor.org/stable/122900,>> Artigo sobre o efeito das fases da lua no padrão de crescimento de plantas:https://www.jstor.org/stable/4315291,">> Artigo sobre a relação antropológica/histórica entre o crescimento do cabelo e a lua, por associação com o crescimento de plantas:https://www.jstor.org/stable/282995",,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-12-comer-e-entrar-na-agua-faz-mal/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-11-por-que-os-japoneses-leem-da-direita-pra-esquerda/,>>Exemplo de combinação tategaki + yokogaki em outdoor,>>Exemplo de combinação tategaki + yokogaki em mangá,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=1#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=33#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=31#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=32#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=35#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-10-mudar-de-casa-rejuvenesce-memoria/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-9-como-voce-resolveria-o-enigma-dos-sushis/,,,,,,,,,,,,,,,,
